Function,Limit,Time
Iterable,877,0.6860777472198833
Functional,878,0.6493263031326251
Comprehension,878,0.9945931350933961
Iterable,878,0.5461111192254293
Functional,879,0.6387198160789467
Comprehension,879,0.8865470237768704
Iterable,879,0.277749114678727
Functional,880,0.6463775347269802
Comprehension,880,1.0990209852044472
Iterable,880,0.048968503442779365
Functional,881,0.64970407707699
Comprehension,881,0.6463585868175414
Iterable,881,0.6884174192869068
Functional,882,0.6620052177805746
Comprehension,882,1.215831688878552
Iterable,882,0.049073506440890924
Functional,883,0.6560555742183851
Comprehension,883,0.6403149932044698
Iterable,883,0.686553418696235
Functional,884,0.7887683108847341
Comprehension,884,1.0067758513630451
Iterable,884,0.05487432996449115
Functional,885,0.6534348414947999
Comprehension,885,0.9809676144700461
Iterable,885,0.09489113044412534
Functional,886,0.7237288222571578
Comprehension,886,0.9839850690473213
Iterable,886,0.40935853036853587
Functional,887,0.6589265772456656
Comprehension,887,0.641827273226113
Iterable,887,0.6447223558883479
Functional,888,0.7105422615355792
Comprehension,888,1.152028551341573
Iterable,888,0.07449607442742945
Functional,889,0.6592305332928845
Comprehension,889,0.7389708364040644
Iterable,889,0.15974390321412102
Functional,890,0.6937986255660462
Comprehension,890,1.1444576772784103
Iterable,890,0.119970267572171
Functional,891,0.6655804514418833
Comprehension,891,0.8959499238333137
Iterable,891,0.04760109597862083
Functional,892,0.6746711057407992
Comprehension,892,1.0198053023356124
Iterable,892,0.2187745360624831
Functional,893,0.6656507166060237
Comprehension,893,0.6778105374851293
Iterable,893,0.0820251051904961
Functional,894,0.668325924569217
Comprehension,894,1.1621952889970544
Iterable,894,0.21150248632102375
Functional,895,0.6712644295238306
Comprehension,895,0.7657848914897158
Iterable,895,0.18917711203073395
Functional,896,0.6697805713663456
Comprehension,896,1.0280535641610413
Iterable,896,0.04774873177302652
Functional,897,0.7221893046156538
Comprehension,897,0.9141229427208373
Iterable,897,0.062357569946357216
Functional,898,0.6722331413935763
Comprehension,898,0.9550646380298531
Iterable,898,0.39039917323964346
Functional,899,0.6656065048172195
Comprehension,899,0.7162838728421548
Iterable,899,0.0681639199434585
Functional,900,0.6720160299314557
Comprehension,900,1.2937324657822273
Iterable,900,0.045239318017365804
Functional,901,0.668393031748451
Comprehension,901,0.7311639029693424
Iterable,901,0.09183222731496699
Functional,902,0.6709738949125494
Comprehension,902,1.8686345386440735
Iterable,902,0.14918281219354412
Functional,903,0.9723771060304216
Comprehension,903,1.5567622128157836
Iterable,903,0.1531974005047232
Functional,904,0.96254590427111
Comprehension,904,1.3294015105432209
Iterable,904,0.23596068466690667
Functional,905,0.949128810651473
Comprehension,905,1.0397531087401148
Iterable,905,0.2709783950409701
Functional,906,0.891248868553248
Comprehension,906,1.2410146447602983
Iterable,906,0.16975313637237832
Functional,907,0.6788838576048875
Comprehension,907,0.6478775775570966
Iterable,907,0.6578465464079954
Functional,908,0.6741543804605499
Comprehension,908,1.008235235137704
Iterable,908,0.22423113923127858
Functional,909,0.6779680419822398
Comprehension,909,0.8778100637873649
Iterable,909,0.1260422830494008
Functional,910,0.6771686770530323
Comprehension,910,1.2555540072658005
Iterable,910,0.05517907550779455
Functional,911,0.6714641720691361
Comprehension,911,0.6633481508616796
Iterable,911,0.663945404756987
Functional,912,0.6809756278568102
Comprehension,912,1.256501402737399
Iterable,912,0.05946840850583612
Functional,913,0.6857844493717948
Comprehension,913,0.7125771880591856
Iterable,913,0.1135769271306799
Functional,914,0.6830843722774489
Comprehension,914,0.9725811908050446
Iterable,914,0.3989592860742732
Functional,915,0.7246576645675304
Comprehension,915,1.0068544062376077
Iterable,915,0.09773134311865306
Functional,916,0.6863355177378025
Comprehension,916,0.9738368845531795
Iterable,916,0.22753833892363673
Functional,917,0.7299843956070617
Comprehension,917,0.7498757530313469
Iterable,917,0.1546761269368062
Functional,918,0.6836922843718867
Comprehension,918,1.2156702369002232
Iterable,918,0.05909339779839229
Functional,919,0.6820224998529056
Comprehension,919,0.7053596135573343
Iterable,919,0.6646152923051432
Functional,920,0.6874451546840419
Comprehension,920,1.1248983030174031
Iterable,920,0.06488632635955582
Functional,921,0.680148630559529
Comprehension,921,0.9481964156082086
Iterable,921,0.3006527949548854
Functional,922,0.7284302722854363
Comprehension,922,1.0319189376854183
Iterable,922,0.401491200472492
Functional,923,0.6872244904888021
Comprehension,923,0.7568627946350261
Iterable,923,0.10389494015817036
Functional,924,0.6985573140706265
Comprehension,924,1.3233867335421792
Iterable,924,0.05170371311919553
Functional,925,0.6829667373398252
Comprehension,925,0.8500987462405192
Iterable,925,0.07449567967921666
Functional,926,0.702955597547998
Comprehension,926,1.0308081164948817
Iterable,926,0.4242839565287113
Functional,927,0.6984748117149593
Comprehension,927,0.930812892947074
Iterable,927,0.13810341690020778
Functional,928,0.6872785709803111
Comprehension,928,1.0031504846915595
Iterable,928,0.06563200554535342
Functional,929,0.6840842692481601
Comprehension,929,0.666726010466391
Iterable,929,0.6756615287567911
Functional,930,0.7317706308193692
Comprehension,930,1.3487832481532678
Iterable,930,0.07276431445473008
Functional,931,0.6892933653500677
Comprehension,931,0.7932412017554498
Iterable,931,0.057657698910588806
Functional,932,0.7387079341607432
Comprehension,932,0.9999751308688474
Iterable,932,0.2310456759093995
Functional,933,0.7035216663422261
Comprehension,933,0.9018127228106323
Iterable,933,0.29002420200686174
Functional,934,0.738902150232434
Comprehension,934,1.010582407418724
Iterable,934,0.46301782564057703
Functional,935,0.7401365275824219
Comprehension,935,0.8858597673117856
Iterable,935,0.05470419352764111
Functional,936,0.7498256200210562
Comprehension,936,1.2556396676062604
Iterable,936,0.05411680833526589
Functional,937,0.7041639215224222
Comprehension,937,0.6692006863879669
Iterable,937,0.6829035776415822
Functional,938,0.7485059770785938
Comprehension,938,1.0980155617601213
Iterable,938,0.10075827165064766
Functional,939,0.6980157196593382
Comprehension,939,0.9119585388161795
Iterable,939,0.2921645262765651
Functional,940,0.7412437960399529
Comprehension,940,1.1421630064963892
Iterable,940,0.0882712045857943
Functional,941,0.6944491704565507
Comprehension,941,0.676687873851165
Iterable,941,0.6829205518105255
Functional,942,0.7727186420980843
Comprehension,942,1.228418627216115
Iterable,942,0.1760560794959929
Functional,943,0.6974575458273193
Comprehension,943,0.8198136709955861
Iterable,943,0.11063052721374333
Functional,944,0.722239042877959
Comprehension,944,1.0499841903381366
Iterable,944,0.0929631806592397
Functional,945,0.6999061683734453
Comprehension,945,1.1211095106267521
Iterable,945,0.04913469239852475
Functional,946,0.693919023740591
Comprehension,946,1.1289476291625533
Iterable,946,0.08268591353203192
Functional,947,0.6989346932668923
Comprehension,947,0.677531450569063
Iterable,947,0.6822392165671545
Functional,948,0.7035216663423398
Comprehension,948,1.2859918500304275
Iterable,948,0.11371035199294965
Functional,949,0.6953693283085158
Comprehension,949,0.7262256040731927
Iterable,949,0.10544906347979577
Functional,950,0.7068711040827793
Comprehension,950,1.2215839583841444
Iterable,950,0.058657990629512824
Functional,951,0.6962697487546166
Comprehension,951,0.8955038584654176
Iterable,951,0.29715177393882186
Functional,952,0.7005942143347283
Comprehension,952,1.1788595805958266
Iterable,952,0.05570961697196708
Functional,953,0.6937283604019058
Comprehension,953,0.6843870410510817
Iterable,953,0.6815503811095596
Functional,954,0.7043652430602378
Comprehension,954,1.2861280381295046
Iterable,954,0.0916743280696437
Functional,955,0.7117395325630014
Comprehension,955,0.8248573676379465
Iterable,955,0.19729708071929508
Functional,956,0.7074873058875255
Comprehension,956,1.0216981195384278
Iterable,956,0.2745919192693691
Functional,957,0.7121409913941079
Comprehension,957,0.9956660604650551
Iterable,957,0.06784654246041555
Functional,958,0.7720748079254918
Comprehension,958,1.0846201792867305
Iterable,958,0.45222817546232363
Functional,959,0.8472423488934737
Comprehension,959,0.9636125136731835
Iterable,959,0.1556803661368349
Functional,960,0.7244437110902027
Comprehension,960,1.4263666475740138
Iterable,960,0.05475472128614456
Functional,961,0.7299216306570315
Comprehension,961,0.7404716687304926
Iterable,961,0.06839958456703243
Functional,962,0.7174179841714476
Comprehension,962,1.0823239295121994
Iterable,962,0.0776193214990144
Functional,963,0.7670315060311168
Comprehension,963,0.9317835785574289
Iterable,963,0.13402132666158195
Functional,964,0.7357125854776996
Comprehension,964,1.0344551943127271
Iterable,964,0.2423777099951394
Functional,965,0.7815373149470588
Comprehension,965,0.8715572536742684
Iterable,965,0.20881938339562112
Functional,966,0.8072014687787714
Comprehension,966,1.3673032506322897
Iterable,966,0.06801904738597386
Functional,967,0.7671669046339957
Comprehension,967,0.6980520364857057
Iterable,967,0.7105142344195201
Functional,968,0.7250666236128609
Comprehension,968,1.0973914649931658
Iterable,968,0.05084553072106246
Functional,969,0.7749462057008714
Comprehension,969,1.02126034388084
Iterable,969,0.06011026893793314
Functional,970,0.7196009412374451
Comprehension,970,1.1798717147581783
Iterable,970,0.12870249058437366
Functional,971,0.770292520194289
Comprehension,971,0.7139745963798987
Iterable,971,0.72894028684766
Functional,972,0.7318116846231533
Comprehension,972,1.2628051353572118
Iterable,972,0.06196084809266722
Functional,973,0.7505882733756835
Comprehension,973,0.81162541088338
Iterable,973,0.16407310577153567
Functional,974,0.7265267968836042
Comprehension,974,1.0467129127240469
Iterable,974,0.420503059100497
Functional,975,0.7749359422499538
Comprehension,975,1.1190169508786312
Iterable,975,0.055846989315455176
Functional,976,0.7366007687325009
Comprehension,976,1.080917836732965
Iterable,976,0.10101564742035407
Functional,977,0.7771003461546115
Comprehension,977,0.7052968486073041
Iterable,977,0.7195168598892678
Functional,978,0.727602880240056
Comprehension,978,1.2882442827643672
Iterable,978,0.21637762551904416
Functional,979,0.7232945993325757
Comprehension,979,0.7754238509178322
Iterable,979,0.1306505725228817
Functional,980,0.7381698924824605
Comprehension,980,1.2742769102749207
Iterable,980,0.050489073174844634
Functional,981,0.7821906230743707
Comprehension,981,0.951997839938258
Iterable,981,0.13648652862843846
Functional,982,0.7304363821966717
Comprehension,982,1.0437854607164354
Iterable,982,0.43407647297306085
Functional,983,0.7634957471811958
Comprehension,983,0.7246525328421285
Iterable,983,0.7165740127053368
Functional,984,0.7385796410239891
Comprehension,984,1.369295939107701
Iterable,984,0.0799282032131714
Functional,985,0.7330188243531666
Comprehension,985,0.8418117991000145
Iterable,985,0.2062357569947153
Functional,986,0.7315140445457473
Comprehension,986,1.121156090904151
Iterable,986,0.08893003918672093
Functional,987,0.7365762943494474
Comprehension,987,1.0490028465286514
Iterable,987,0.08909662289033804
Functional,988,0.7476545053983727
Comprehension,988,1.1411133712633728
Iterable,988,0.06074699764451452
Functional,989,0.7845117419799408
Comprehension,989,0.7501544451993141
Iterable,989,0.0834043550980823
Functional,990,0.7459535357785398
Comprehension,990,1.4967679998231915
Iterable,990,0.057176500960622434
Functional,991,0.7670287427943094
Comprehension,991,0.7199996368317443
Iterable,991,0.733315674934488
Functional,992,0.7574047837944136
Comprehension,992,1.1793289361025927
Iterable,992,0.10269964287135736
Functional,993,0.7553276192228395
Comprehension,993,0.9584314446872213
Iterable,993,0.3116287662423929
Functional,994,0.7607009305397696
Comprehension,994,1.3177351248054947
Iterable,994,0.11296348856274108
Functional,995,0.7572678061992519
Comprehension,995,0.9792780925455418
Iterable,995,0.23641069751602117
Functional,996,0.7452165410512634
Comprehension,996,1.3468012178768731
Iterable,996,0.12273192537213617
Functional,997,0.7537959965436585
Comprehension,997,0.8627275278781781
Iterable,997,0.7402735051778109
Functional,998,0.7602793395548133
Comprehension,998,1.1069952918392119
Iterable,998,0.4329889419210531
Functional,999,0.7470864628635354
Comprehension,999,0.9769976326956566
Iterable,999,0.07685982612929365
